TIME ms, IN1, OUT1
-4.346, 45.349121, -0.266539
-4.395, 44.921875, -0.756034
-4.443, 44.494629, -1.23378
-4.492, 44.73877, -1.67114
-4.541, 45.288086, -2.041902
-4.59, 46.691895, -2.323843
-4.639, 48.950195, -2.500062
-4.688, 51.330566, -2.56
-4.736, 54.6875, -2.500062
-4.785, 57.250977, -2.323843
-4.834, 55.236816, -2.041902
-4.883, 60.60791, -1.67114
-4.932, 62.5, -1.23378
-4.98, 63.232422, -0.756034
-5.029, 57.678223, -0.266539
-5.078, 56.518555, 0.205367
-5.127, 55.664062, 0.631399
-5.176, 55.908203, 0.986021
-5.225, 55.358887, 1.247979
-5.273, 54.016113, 1.401571
-5.322, 52.062988, 1.437591
-5.371, 47.790527, 1.353881
-5.42, 50.292969, 1.155457
-5.469, 48.828125, 0.854214
-5.518, 42.785645, 0.468205
-5.566, 44.73877, 0.020569
-5.615, 45.166016, -0.461865
-5.664, 44.677734, -0.950181
-5.713, 44.616699, -1.41511
-5.762, 44.86084, -1.828787
-5.811, 45.776367, -2.166415
-5.859, 47.607422, -2.407759
-5.908, 49.682617, -2.538353
-5.957, 52.612305, -2.55037
-6.006, 56.335449, -2.443088
-6.055, 55.419922, -2.222939
-6.104, 58.288574, -1.903118
-6.152, 61.401367, -1.502793
-6.201, 62.866211, -1.04596
-6.25, 62.988281, -0.56
-6.299, 59.692383, -0.07404
-6.348, 58.898926, 0.382793
-6.396, 57.922363, 0.783118
-6.445, 57.678223, 1.102939
-6.494, 57.067871, 1.323088
-6.543, 54.443359, 1.430369
-6.592, 49.316406, 1.418353
-6.641, 50.78125, 1.287759
-6.689, 49.743652, 1.046415
-6.738, 48.095703, 0.708787
-6.787, 42.114258, 0.29511
-6.836, 45.593262, -0.169819
-6.885, 44.98291, -0.658135
-6.934, 44.616699, -1.140569
-6.982, 44.73877, -1.588205
-7.031, 45.10498, -1.974214
-7.08, 46.386719, -2.275457
-7.129, 48.156738, -2.473881
-7.178, 50.78125, -2.557591
-7.227, 54.138184, -2.52157
-7.275, 56.762695, -2.367979
-7.324, 53.527832, -2.106021
-7.373, 60.36377, -1.751399
-7.422, 62.133789, -1.325367
-7.471, 63.232422, -0.853461
-7.52, 57.617188, -0.363966
-7.568, 57.495117, 0.11378
-7.617, 56.335449, 0.55114
-7.666, 56.762695, 0.921902
-7.715, 56.396484, 1.203843
-7.764, 55.175781, 1.380062
-7.813, 53.466797, 1.44
-7.861, 48.156738, 1.380062
-7.91, 50.537109, 1.203843
-7.959, 49.01123, 0.921902
-8.008, 47.302246, 0.55114
-8.057, 43.151855, 0.11378
-8.105, 45.471191, -0.363966
-8.154, 44.73877, -0.853461
-8.203, 44.616699, -1.325367
-8.252, 44.799805, -1.751399
-8.301, 45.654297, -2.106021
-8.35, 46.75293, -2.367979
-8.398, 49.072266, -2.52157
-8.447, 52.001953, -2.557591
-8.496, 55.480957, -2.473881
-8.545, 57.556152, -2.275457
-8.594, 55.908203, -1.974214
-8.643, 61.157227, -1.588205
-8.691, 62.62207, -1.140569
-8.74, 63.537598, -0.658135
-8.789, 58.959961, -0.169819
-8.838, 57.189941, 0.29511
-8.887, 56.82373, 0.708787
-8.936, 56.213379, 1.046415
-8.984, 56.152344, 1.287759
-9.033, 54.321289, 1.418353
-9.082, 49.804688, 1.430369
-9.131, 50.231934, 1.323088
-9.18, 49.987793, 1.102939
-9.229, 48.339844, 0.783118
-9.277, 42.907715, 0.382793
-9.326, 45.227051, -0.07404
-9.375, 45.10498, -0.56
-9.424, 44.555664, -1.04596
-9.473, 44.616699, -1.502793
